Price,Adj Close,Adj Close,Close,Close,High,High,Low,Low,Open,Open,Volume,Volume
Ticker,JNJ,PFE,JNJ,PFE,JNJ,PFE,JNJ,PFE,JNJ,PFE,JNJ,PFE
Date,,,,,,,,,,,,
2016-01-22,77.39657592773438,21.222087860107422,96.75,29.136621475219727,97.08999633789062,29.648956298828125,95.94999694824219,29.09867286682129,97.0199966430664,29.41176414489746,8380000,33142398
2016-01-25,77.11660766601562,21.076974868774414,96.4000015258789,28.937381744384766,97.69000244140625,29.32637596130371,96.04000091552734,28.861480712890625,96.72000122070312,29.25047492980957,9350200,30313251
2016-01-26,80.9404296875,21.1944522857666,101.18000030517578,29.09867286682129,101.33999633789062,29.17457389831543,97.13999938964844,28.785579681396484,97.26000213623047,28.965843200683594,17266600,27360786
2016-01-27,81.72439575195312,21.09079360961914,102.16000366210938,28.956356048583984,103.37999725341797,29.42125129699707,100.48999786376953,28.766603469848633,100.48999786376953,29.136621475219727,19330500,30059131
2016-01-28,81.81237030029297,20.869659423828125,102.2699966430664,28.652751922607422,103.04000091552734,29.136621475219727,101.8499984741211,28.074003219604492,102.5,29.127134323120117,12789500,51419917
2016-01-29,83.5483169555664,21.0700626373291,104.44000244140625,28.927894592285156,104.75,28.927894592285156,102.62999725341797,28.387096405029297,102.88999938964844,28.823528289794922,15614600,59794263
2016-02-01,83.49232482910156,20.848928451538086,104.37000274658203,28.62428855895996,104.79000091552734,28.842504501342773,103.22000122070312,28.282732009887695,103.61000061035156,28.785579681396484,9803700,50036858
2016-02-02,82.72434997558594,20.82819366455078,103.41000366210938,28.5958251953125,104.26000213623047,28.785579681396484,103.0,28.036052703857422,103.30000305175781,28.62428855895996,10616300,50815553
2016-02-03,83.30831909179688,20.70953369140625,104.13999938964844,28.149904251098633,104.37999725341797,28.52941131591797,102.01000213623047,27.647058486938477,103.6500015258789,28.377609252929688,10168600,47403334
2016-02-04,83.1163330078125,20.24187660217285,103.9000015258789,27.514230728149414,104.08999633789062,28.074003219604492,102.7300033569336,27.26755142211914,103.61000061035156,27.979127883911133,10389000,60009068
2016-02-05,80.42845916748047,20.2628173828125,100.54000091552734,27.542694091796875,102.7699966430664,27.91271209716797,99.77999877929688,27.362428665161133,102.66000366210938,27.533206939697266,15522200,41033906
2016-02-08,81.59638214111328,19.934762954711914,102.0,27.096773147583008,103.51000213623047,27.495256423950195,100.22000122070312,26.802656173706055,100.30999755859375,27.21062660217285,14323800,50082391
2016-02-09,81.5723876953125,20.31168556213379,101.97000122070312,27.609107971191406,102.23999786376953,27.7039852142334,100.97000122070312,26.888046264648438,101.30999755859375,27.011384963989258,10044500,60214809
2016-02-10,81.38041687011719,20.58389663696289,101.7300033569336,27.979127883911133,102.91000366210938,28.368120193481445,101.37000274658203,27.808349609375,102.05000305175781,27.82732391357422,9833100,47121389
2016-02-11,81.35641479492188,20.33262062072754,101.69999694824219,27.637571334838867,102.0199966430664,27.836811065673828,99.9800033569336,27.409866333007812,100.45999908447266,27.523719787597656,12465800,41780771
2016-02-12,81.45238494873047,20.49315643310547,101.81999969482422,27.85578727722168,101.9800033569336,27.87476348876953,100.72000122070312,27.495256423950195,101.81999969482422,27.751422882080078,9035000,34300533
2016-02-16,81.85237884521484,20.8072566986084,102.31999969482422,28.282732009887695,103.05000305175781,28.311195373535156,101.6500015258789,27.94117546081543,102.37000274658203,28.036052703857422,10452800,34329307
2016-02-17,81.99638366699219,20.681621551513672,102.5,28.111953735351562,103.23999786376953,28.52941131591797,102.2300033569336,28.074003219604492,102.75,28.462997436523438,8904000,41224259
2016-02-18,83.38831329345703,20.625778198242188,104.23999786376953,28.036052703857422,104.68000030517578,28.50094985961914,102.5,27.950664520263672,102.83000183105469,28.292219161987305,10744600,50788993
2016-02-19,83.92820739746094,20.58389663696289,104.16000366210938,27.979127883911133,104.68000030517578,28.130929946899414,103.37999725341797,27.685009002685547,103.58000183105469,28.0834903717041,9343300,41870045
2016-02-22,84.40357971191406,20.974777221679688,104.75,28.510435104370117,104.75,28.52941131591797,104.05000305175781,28.130929946899414,104.16000366210938,28.225805282592773,6947000,41458458
2016-02-23,83.86372375488281,20.911954879760742,104.08000183105469,28.425046920776367,104.79000091552734,28.823528289794922,103.95999908447266,28.415559768676758,104.6500015258789,28.51992416381836,6629200,33697118
2016-02-24,84.5727767944336,20.95383071899414,104.95999908447266,28.48197364807129,105.08000183105469,28.538898468017578,102.97000122070312,28.00758934020996,103.33999633789062,28.282732009887695,9076100,33322210
2016-02-25,85.71695709228516,21.3516902923584,106.37999725341797,29.022769927978516,106.38999938964844,29.117647171020508,104.7699966430664,28.48197364807129,104.94999694824219,28.55787467956543,8092500,54850265
2016-02-26,85.2334976196289,21.10041046142578,105.77999877929688,28.68121337890625,106.91999816894531,29.3168888092041,105.41999816894531,28.48197364807129,106.81999969482422,29.203035354614258,9049400,45244004
2016-02-29,84.77423095703125,20.70953369140625,105.20999908447266,28.149904251098633,106.19999694824219,28.63377571105957,105.04000091552734,28.055028915405273,105.27999877929688,28.54838752746582,10111100,37091841
2016-03-01,86.39381408691406,20.967798233032227,107.22000122070312,28.50094985961914,107.23999786376953,28.54838752746582,105.44000244140625,28.102466583251953,105.9000015258789,28.263757705688477,8298500,33114256
2016-03-02,86.248779296875,20.925912857055664,107.04000091552734,28.44402313232422,107.41000366210938,28.61480140686035,106.43000030517578,28.225805282592773,106.91000366210938,28.56736183166504,9767000,36139763
2016-03-03,85.93453216552734,20.86309814453125,106.6500015258789,28.35863494873047,107.0,28.462997436523438,105.62999725341797,28.064516067504883,106.81999969482422,28.349145889282227,6927200,38881955
2016-03-04,85.81365203857422,20.73746109008789,106.5,28.187856674194336,106.9800033569336,28.40607261657715,106.06999969482422,28.017078399658203,106.51000213623047,28.320682525634766,6715700,38827884
2016-03-07,86.00703430175781,20.79329490661621,106.73999786376953,28.263757705688477,106.91999816894531,28.282732009887695,105.48999786376953,27.81783676147461,106.0,28.036052703857422,6973500,33934900
2016-03-08,85.5880355834961,20.49315643310547,106.22000122070312,27.85578727722168,106.7699966430664,28.225805282592773,105.97000122070312,27.85578727722168,106.5199966430664,28.225805282592773,7632900,34566879
2016-03-09,86.08759307861328,20.758394241333008,106.83999633789062,28.216318130493164,107.0199966430664,28.320682525634766,106.08999633789062,27.91271209716797,106.83999633789062,28.197343826293945,7564200,81054603
2016-03-10,86.32935333251953,20.6536922454834,107.13999938964844,28.074003219604492,107.4800033569336,28.387096405029297,106.06999969482422,28.017078399658203,106.98999786376953,28.368120193481445,10474700,61264172
2016-03-11,86.78862762451172,21.288875579833984,107.70999908447266,28.937381744384766,107.98999786376953,28.937381744384766,107.20999908447266,28.206830978393555,107.5,28.254268646240234,7763800,63638517
2016-03-14,86.74832153320312,21.009681701660156,107.66000366210938,28.55787467956543,108.30000305175781,28.785579681396484,107.30999755859375,28.415559768676758,107.91999816894531,28.719165802001953,7242800,49289572
2016-03-15,86.82891845703125,20.61879539489746,107.76000213623047,28.026565551757812,108.3499984741211,28.396583557128906,106.76000213623047,27.798860549926758,107.62000274658203,28.349145889282227,8476600,57622391
2016-03-16,86.54690551757812,20.269800186157227,107.41000366210938,27.552181243896484,107.77999877929688,28.00758934020996,106.87999725341797,27.390892028808594,107.7300033569336,28.00758934020996,7065100,96151572
2016-03-17,86.00703430175781,20.479202270507812,106.73999786376953,27.836811065673828,107.5999984741211,28.064516067504883,106.44999694824219,27.26755142211914,107.47000122070312,27.628082275390625,8571100,70483510
2016-03-18,86.61944580078125,20.55597496032715,107.5,27.94117546081543,107.83999633789062,28.130929946899414,106.36000061035156,27.675521850585938,106.98999786376953,27.988615036010742,14758300,86327765
2016-03-21,86.44215393066406,20.988737106323242,107.27999877929688,28.52941131591797,107.75,28.57685089111328,106.55000305175781,27.93168830871582,107.41000366210938,27.94117546081543,7674700,37124304
2016-03-22,86.5227279663086,21.205114364624023,107.37999725341797,28.823528289794922,107.62999725341797,28.994306564331055,107.05000305175781,28.35863494873047,107.27999877929688,28.4914608001709,7821700,42880725
2016-03-23,87.4251937866211,21.072500228881836,108.5,28.643264770507812,108.83000183105469,29.041746139526367,107.19999694824219,28.55787467956543,107.29000091552734,28.870967864990234,8191300,42985704
2016-03-24,87.2720947265625,20.99571418762207,108.30999755859375,28.538898468017578,108.61000061035156,28.728652954101562,107.75,28.349145889282227,108.22000122070312,28.57685089111328,6284500,33669714
2016-03-28,87.20762634277344,20.786317825317383,108.2300033569336,28.254268646240234,108.9000015258789,28.67172622680664,108.05999755859375,28.216318130493164,108.41000366210938,28.54838752746582,4738100,32850545
2016-03-29,87.94087219238281,20.974777221679688,109.13999938964844,28.510435104370117,109.25,28.643264770507812,107.73999786376953,28.187856674194336,108.30000305175781,28.292219161987305,6612800,36464395
2016-03-30,87.81195068359375,20.988737106323242,108.9800033569336,28.52941131591797,109.55999755859375,28.66223907470703,108.93000030517578,28.47248649597168,109.44999694824219,28.60531234741211,5248200,33824546
2016-03-31,87.1834487915039,20.688602447509766,108.19999694824219,28.121442794799805,108.9800033569336,28.62428855895996,108.04000091552734,27.99810218811035,108.86000061035156,28.51992416381836,8167700,59861719
2016-04-01,87.98117065429688,20.967798233032227,109.19000244140625,28.50094985961914,109.29000091552734,28.62428855895996,107.69000244140625,27.903226852416992,108.0,27.93168830871582,9043200,50975340
2016-04-04,87.49769592285156,21.442432403564453,108.58999633789062,29.14611053466797,109.0999984741211,29.17457389831543,108.26000213623047,28.51992416381836,108.81999969482422,28.54838752746582,10668900,54762573
2016-04-05,87.78778839111328,21.889148712158203,108.94999694824219,29.753320693969727,109.83999633789062,30.123340606689453,108.01000213623047,29.013282775878906,108.2300033569336,29.611005783081055,7939000,299829377
2016-04-06,88.1664810180664,22.985000610351562,109.41999816894531,31.242883682250977,109.5,31.309297561645508,107.87999725341797,29.91461181640625,108.72000122070312,29.92409896850586,6828700,158517384
2016-04-07,88.0456314086914,22.866350173950195,109.2699966430664,31.081594467163086,109.62000274658203,31.38519859313965,108.62999725341797,30.834915161132812,109.0,30.882352828979492,7822900,64692412
2016-04-08,87.90863800048828,22.684865951538086,109.0999984741211,30.834915161132812,109.63999938964844,31.214420318603516,108.76000213623047,30.62618637084961,109.37000274658203,31.148008346557617,6301600,55597973
2016-04-11,87.80389404296875,22.25908660888672,108.97000122070312,30.256166458129883,109.62000274658203,30.90132713317871,108.6500015258789,30.237192153930664,109.1500015258789,30.85388946533203,6823900,87735803
2016-04-12,88.31153106689453,22.307947158813477,109.5999984741211,30.322580337524414,110.23999786376953,30.493358612060547,108.75,30.170778274536133,109.0,30.265655517578125,8412300,45178972
2016-04-13,88.5290756225586,22.712787628173828,109.87000274658203,30.872865676879883,110.3499984741211,30.939279556274414,109.30999755859375,30.322580337524414,110.0,30.322580337524414,5758300,38429156
2016-04-14,88.5049057006836,22.789566040039062,109.83999633789062,30.977230072021484,110.29000091552734,31.100568771362305,109.44999694824219,30.67362403869629,110.0,30.81593894958496,4457100,33682467
2016-04-15,88.77886962890625,22.684865951538086,110.18000030517578,30.834915161132812,110.4000015258789,31.100568771362305,109.5,30.645160675048828,110.06999969482422,30.977230072021484,10057900,37179112
2016-04-18,89.38319396972656,22.761642456054688,110.93000030517578,30.939279556274414,111.0999984741211,31.176471710205078,109.66999816894531,30.63567352294922,110.0,30.834915161132812,7772500,38997262
2016-04-19,90.79328918457031,22.95707893371582,112.68000030517578,31.204933166503906,113.94999694824219,31.49905014038086,111.4800033569336,31.062618255615234,111.6500015258789,31.119544982910156,10526400,29954996
2016-04-20,91.51848602294922,23.19440460205078,113.58000183105469,31.52751350402832,114.19000244140625,31.688804626464844,113.05000305175781,31.166982650756836,113.19000244140625,31.166982650756836,8213400,36981593
2016-04-21,91.51041412353516,23.201385498046875,113.56999969482422,31.537002563476562,113.7300033569336,31.764705657958984,112.7699966430664,31.347248077392578,113.30999755859375,31.36622428894043,7884500,36025298
2016-04-22,91.3089599609375,23.222322463989258,113.31999969482422,31.565465927124023,113.75,31.783681869506836,112.83000183105469,31.37571144104004,113.43000030517578,31.546489715576172,7508700,27548714
2016-04-25,91.4620590209961,23.18044090270996,113.51000213623047,31.5085391998291,113.55000305175781,31.565465927124023,112.4800033569336,31.309297561645508,113.30999755859375,31.43263816833496,6139900,25569513
2016-04-26,90.9786148071289,23.06875991821289,112.91000366210938,31.356735229492188,113.55999755859375,31.622390747070312,112.6500015258789,31.233396530151367,113.44999694824219,31.49905014038086,5853600,30293330
2016-04-27,90.86579132080078,23.03386878967285,112.7699966430664,31.309297561645508,113.19999694824219,31.5085391998291,112.45999908447266,31.214420318603516,112.95999908447266,31.29032325744629,5759300,27503603
2016-04-28,90.63212585449219,22.97104263305664,112.4800033569336,31.223909378051758,112.70999908447266,31.48007583618164,111.63999938964844,31.072105407714844,112.0999984741211,31.280834197998047,6640000,34818995
2016-04-29,90.309814453125,22.831451416015625,112.08000183105469,31.034156799316406,112.22000122070312,31.261859893798828,111.51000213623047,30.76850128173828,112.05999755859375,31.185958862304688,7774500,36061134
2016-05-02,90.84968566894531,22.894262313842773,112.75,31.119544982910156,112.79000091552734,31.309297561645508,111.93000030517578,30.834915161132812,112.22000122070312,30.891841888427734,5178800,40122407
2016-05-03,90.80132293701172,23.5224609375,112.69000244140625,31.973434448242188,113.0999984741211,32.2296028137207,112.12000274658203,31.546489715576172,112.55999755859375,31.925996780395508,7554500,75396414
2016-05-04,90.42263793945312,23.313064575195312,112.22000122070312,31.688804626464844,112.54000091552734,32.16318893432617,111.69999694824219,31.622390747070312,112.04000091552734,31.944971084594727,5214600,38021364
2016-05-05,90.95441436767578,23.431724548339844,112.87999725341797,31.850095748901367,113.0999984741211,32.00189971923828,112.04000091552734,31.59392738342285,112.08000183105469,31.660341262817383,5404300,25047467
2016-05-06,90.84162139892578,23.43869972229004,112.73999786376953,31.859582901000977,113.05000305175781,31.869070053100586,112.27999877929688,31.49905014038086,112.58000183105469,31.669828414916992,6099900,24422234
2016-05-09,91.63126373291016,23.60622215270996,113.72000122070312,32.08728790283203,113.98999786376953,32.220115661621094,112.7300033569336,31.802656173706055,112.9800033569336,31.821632385253906,6512700,33182766
2016-05-10,92.39674377441406,23.592262268066406,114.66999816894531,32.06830978393555,115.0,32.13472366333008,113.91999816894531,31.764705657958984,114.0,32.09677505493164,8356400,26125498
2016-05-11,92.1550064086914,23.35281753540039,114.37000274658203,31.461101531982422,114.76000213623047,31.840606689453125,114.30999755859375,31.45161247253418,114.56999969482422,31.745731353759766,6680700,32037384
2016-05-12,92.04220581054688,23.373947143554688,114.2300033569336,31.489564895629883,114.76000213623047,31.574953079223633,113.54000091552734,31.233396530151367,114.5,31.51802635192871,7156300,26746515
2016-05-13,91.50232696533203,23.373947143554688,113.55999755859375,31.489564895629883,114.08999633789062,31.736242294311523,113.36000061035156,31.44212532043457,113.9000015258789,31.622390747070312,6779900,21622494
2016-05-16,92.21142578125,23.507749557495117,114.44000244140625,31.669828414916992,114.62999725341797,31.717267990112305,113.30999755859375,31.129032135009766,113.38999938964844,31.242883682250977,6222900,23239224
2016-05-17,91.71989440917969,23.26126480102539,113.83000183105469,31.33776092529297,114.55999755859375,31.631879806518555,113.23999786376953,31.233396530151367,114.54000091552734,31.565465927124023,9233900,33175177
2016-05-18,91.52651977539062,23.359859466552734,113.58999633789062,31.47058868408203,114.02999877929688,31.669828414916992,112.87999725341797,31.280834197998047,113.61000061035156,31.31878662109375,8267900,21034889
2016-05-19,90.93024444580078,23.507749557495117,112.8499984741211,31.669828414916992,113.04000091552734,31.717267990112305,112.19999694824219,31.271347045898438,112.98999786376953,31.461101531982422,8232200,28095740
2016-05-20,91.40906524658203,23.76127815246582,112.63999938964844,32.01138687133789,112.91999816894531,32.16318893432617,111.76000213623047,31.736242294311523,112.19999694824219,31.764705657958984,7435200,36437939
2016-05-23,91.01953125,23.711986541748047,112.16000366210938,31.944971084594727,112.81999969482422,32.17267608642578,112.04000091552734,31.925996780395508,112.7699966430664,32.09677505493164,6462300,25126833
2016-05-24,91.44963836669922,24.01480484008789,112.69000244140625,32.35293960571289,113.5,32.4288444519043,112.5199966430664,31.963947296142578,112.5199966430664,31.963947296142578,6125300,29890808
2016-05-25,91.98522186279297,24.19087028503418,113.3499984741211,32.59013366699219,113.7300033569336,32.637569427490234,112.8499984741211,32.32447814941406,113.18000030517578,32.371917724609375,5453800,22152761
2016-05-26,91.62003326416016,24.24721336364746,112.9000015258789,32.66603469848633,113.31999969482422,32.87476348876953,112.8499984741211,32.50474548339844,113.11000061035156,32.50474548339844,3973600,26656292
2016-05-27,91.74988555908203,24.373977661132812,113.05999755859375,32.83681106567383,113.33999633789062,32.96963882446289,112.69000244140625,32.618595123291016,113.04000091552734,32.618595123291016,4647000,21569056
2016-05-31,91.44963836669922,24.43735694885254,112.69000244140625,32.92219924926758,113.62999725341797,32.96963882446289,112.31999969482422,32.618595123291016,113.26000213623047,32.89373779296875,10104700,34547274
2016-06-01,91.52266693115234,24.472562789916992,112.77999877929688,32.96963882446289,113.05999755859375,33.149906158447266,112.06999969482422,32.84629821777344,112.69000244140625,32.92219924926758,4748900,24361207
2016-06-02,92.91036224365234,24.557077407836914,114.48999786376953,33.083492279052734,114.6500015258789,33.19734191894531,112.86000061035156,32.75142288208008,112.87000274658203,32.91271209716797,7310800,31807717
2016-06-03,93.12946319580078,24.430313110351562,114.76000213623047,32.91271209716797,115.38999938964844,33.092979431152344,114.12000274658203,32.68500900268555,114.47000122070312,33.083492279052734,6881700,28377580
2016-06-06,93.9490966796875,24.599334716796875,115.7699966430664,33.14041519165039,116.0,33.19734191894531,114.93000030517578,32.84629821777344,114.97000122070312,32.92219924926758,6349400,21526791
2016-06-07,93.9166259765625,24.535947799682617,115.7300033569336,33.05502700805664,116.2300033569336,33.19734191894531,115.44999694824219,32.96963882446289,116.01000213623047,33.05502700805664,6417400,24776905
2016-06-08,93.97343444824219,24.82468605041504,115.80000305175781,33.44402313232422,115.94999694824219,33.51992416381836,115.41000366210938,32.89373779296875,115.5199966430664,32.98861312866211,5863800,23703195
2016-06-09,94.947265625,24.866947174072266,117.0,33.50094985961914,117.19000244140625,33.68121337890625,115.61000061035156,33.235294342041016,115.77999877929688,33.254268646240234,7375500,25440187
2016-06-10,94.95536804199219,24.85285758972168,117.01000213623047,33.481971740722656,117.2300033569336,33.57685089111328,116.36000061035156,33.225807189941406,116.73999786376953,33.311195373535156,6067400,21645366
2016-06-13,94.77685546875,24.46552848815918,116.79000091552734,32.96015167236328,117.63999938964844,33.34914779663086,116.79000091552734,32.92219924926758,117.12999725341797,33.225807189941406,7940900,31296000
2016-06-14,95.04464721679688,24.641586303710938,117.12000274658203,33.19734191894531,117.18000030517578,33.235294342041016,116.30000305175781,32.808349609375,116.44999694824219,32.82732391357422,6378400,33410430
2016-06-15,94.46849822998047,24.500736236572266,116.41000366210938,33.007591247558594,117.73999786376953,33.3870964050293,116.33999633789062,32.87476348876953,117.63999938964844,33.2163200378418,6371400,21372696
2016-06-16,94.65510559082031,24.472562789916992,116.63999938964844,32.96963882446289,116.88999938964844,33.007591247558594,115.22000122070312,32.65654754638672,115.69000244140625,32.90322494506836,6664300,23540563
2016-06-17,93.71375274658203,24.09931755065918,115.4800033569336,32.466793060302734,116.66999816894531,33.02656555175781,115.01000213623047,32.31499099731445,116.62000274658203,32.99810028076172,10702200,35423464
2016-06-20,94.57396697998047,24.296506881713867,116.54000091552734,32.73244857788086,117.13999938964844,32.92219924926758,116.43000030517578,32.4288444519043,116.5999984741211,32.713470458984375,5588200,23814919
2016-06-21,94.28182220458984,24.472562789916992,116.18000030517578,32.96963882446289,117.1500015258789,33.092979431152344,116.18000030517578,32.74193572998047,116.98999786376953,32.74193572998047,5493500,26725962
2016-06-22,94.5090560913086,24.275379180908203,116.45999908447266,32.703983306884766,117.20999908447266,33.159393310546875,116.30999755859375,32.64706039428711,116.54000091552734,32.96015167236328,5833800,26515583
2016-06-23,95.25563049316406,24.359893798828125,117.37999725341797,32.81783676147461,117.37999725341797,32.96015167236328,116.68000030517578,32.542694091796875,117.19999694824219,32.92219924926758,6775900,25111339
2016-06-24,93.83547973632812,23.92325782775879,115.62999725341797,32.2296028137207,117.12000274658203,32.68500900268555,115.0,32.01138687133789,115.06999969482422,32.06830978393555,13939500,46376211
2016-06-27,94.58209228515625,23.803529739379883,116.55000305175781,32.06830978393555,116.63999938964844,32.23908996582031,115.0,31.812143325805664,115.0,32.06830978393555,10877400,31359662
2016-06-28,95.94539642333984,24.254249572753906,118.2300033569336,32.67552185058594,118.37000274658203,32.703983306884766,116.55000305175781,32.18216323852539,117.16999816894531,32.4003791809082,10089600,25068547
2016-06-29,96.83808898925781,24.655670166015625,119.33000183105469,33.2163200378418,119.41000366210938,33.34914779663086,118.0999984741211,32.79886245727539,118.83999633789062,32.84629821777344,8341500,26206761
2016-06-30,98.436767578125,24.79652214050293,121.30000305175781,33.406070709228516,121.41000366210938,33.46299743652344,119.16000366210938,33.149906158447266,119.18000030517578,33.339656829833984,11559900,28451465
2016-07-01,98.42865753173828,25.0500431060791,121.29000091552734,33.74762725830078,121.54000091552734,33.82352828979492,120.79000091552734,33.320682525634766,121.30000305175781,33.34914779663086,7051400,20371290
2016-07-05,99.22392272949219,25.219078063964844,122.2699966430664,33.9753303527832,123.2300033569336,34.07969665527344,121.33999633789062,33.6337776184082,121.36000061035156,33.71916580200195,9334100,21972843
2016-07-06,99.52421569824219,25.254283905029297,122.63999938964844,34.022769927978516,122.66000366210938,34.06072235107422,121.54000091552734,33.56736373901367,121.93000030517578,33.98482131958008,9332400,27226928
2016-07-07,99.41871643066406,25.19089698791504,122.51000213623047,33.937381744384766,122.80999755859375,34.08918380737305,122.01000213623047,33.73814010620117,122.58999633789062,33.956356048583984,6058700,19081089
2016-07-08,99.69462585449219,25.43738555908203,122.8499984741211,34.26945114135742,123.0999984741211,34.33586120605469,121.95999908447266,33.870967864990234,123.0,34.041744232177734,6129900,18752873
2016-07-11,99.7595443725586,25.45851707458496,122.93000030517578,34.29791259765625,123.44999694824219,34.487667083740234,122.41000366210938,34.184059143066406,122.70999908447266,34.22201156616211,6711600,17406915
2016-07-12,99.75141906738281,25.521886825561523,122.91999816894531,34.38330078125,123.19999694824219,34.44022750854492,122.61000061035156,34.184059143066406,122.6500015258789,34.29791259765625,6415900,17066368
2016-07-13,99.81636047363281,25.571195602416992,123.0,34.44971466064453,123.4000015258789,34.563568115234375,122.30000305175781,34.35483932495117,122.68000030517578,34.4212532043457,5230800,14611497
2016-07-14,99.96241760253906,26.000783920288086,123.18000030517578,35.02846145629883,123.73999786376953,35.06641387939453,122.91000366210938,34.39278793334961,122.9800033569336,34.6204948425293,5322700,29155116
2016-07-15,99.81636047363281,25.8951473236084,123.0,34.886146545410156,124.30000305175781,35.284629821777344,122.70999908447266,34.75332260131836,123.7699966430664,35.07590103149414,7192800,26445387
2016-07-18,99.9299545288086,25.80359649658203,123.13999938964844,34.76280975341797,123.22000122070312,35.09487533569336,122.44000244140625,34.67741775512695,123.0,34.810245513916016,6599200,17827567
2016-07-19,101.64224243164062,25.80359649658203,125.25,34.76280975341797,125.75,34.98102569580078,123.33999633789062,34.67741775512695,124.77999877929688,34.7912712097168,11325700,17614975
2016-07-20,101.55299377441406,25.83176040649414,125.13999938964844,34.800758361816406,126.06999969482422,35.0379524230957,125.04000091552734,34.800758361816406,125.83999633789062,35.00948715209961,7334600,12937112
2016-07-21,101.56109619140625,25.852893829345703,125.1500015258789,34.8292236328125,125.73999786376953,34.93358612060547,124.88999938964844,34.648956298828125,125.20999908447266,34.7912712097168,5492600,13772091
2016-07-22,101.46371459960938,25.874019622802734,125.02999877929688,34.85768508911133,125.3499984741211,34.95256042480469,124.6500015258789,34.800758361816406,125.12000274658203,34.91461181640625,5839200,14209501
2016-07-25,101.35011291503906,25.902189254760742,124.88999938964844,34.89563751220703,125.12999725341797,34.95256042480469,124.13999938964844,34.639469146728516,125.06999969482422,34.91461181640625,4880600,12833293
2016-07-26,101.56109619140625,25.937397003173828,125.1500015258789,34.94307327270508,125.55000305175781,34.98102569580078,124.75,34.77229690551758,125.02999877929688,34.94307327270508,5589900,12773953
2016-07-27,101.25273132324219,25.95148277282715,124.7699966430664,34.9620475769043,125.2300033569336,35.02846145629883,124.33999633789062,34.77229690551758,125.0999984741211,34.86717224121094,4812600,15877456
2016-07-28,101.00114440917969,25.824716567993164,124.45999908447266,34.7912712097168,125.0,35.01897430419922,124.41000366210938,34.629981994628906,124.9800033569336,34.99051284790039,4320400,17134878
2016-07-29,101.62602996826172,25.97965431213379,125.2300033569336,35.0,125.31999969482422,35.05692672729492,124.33999633789062,34.77229690551758,124.33999633789062,34.800758361816406,7020900,22675545
2016-08-01,101.76398468017578,26.275442123413086,125.4000015258789,35.39848327636719,125.70999908447266,35.47438430786133,125.0999984741211,35.08538818359375,125.30999755859375,35.12334060668945,4615100,29911044
2016-08-02,101.3176498413086,25.627531051635742,124.8499984741211,34.52561569213867,125.9000015258789,34.93358612060547,124.4800033569336,34.27893829345703,125.6500015258789,34.87665939331055,7158700,34914488
2016-08-03,100.54670715332031,25.059446334838867,123.9000015258789,33.481971740722656,125.0,34.108158111572266,123.69000244140625,33.263755798339844,125.0,34.07020950317383,5310600,44941190
2016-08-04,100.51423645019531,24.960039138793945,123.86000061035156,33.34914779663086,124.38999938964844,33.700191497802734,123.63999938964844,33.34914779663086,124.23999786376953,33.68121337890625,4728200,26482593
2016-08-05,100.82261657714844,25.16596031188965,124.23999786376953,33.62428665161133,124.37999725341797,33.709678649902344,123.76000213623047,33.41556167602539,124.37999725341797,33.54838562011719,5146900,28665006
2016-08-08,100.34381866455078,24.803815841674805,123.6500015258789,33.14041519165039,124.1500015258789,33.47248458862305,123.2300033569336,32.93169021606445,124.0,33.47248458862305,5232500,32189687
2016-08-09,100.16529083251953,24.91033172607422,123.43000030517578,33.28273010253906,124.0,33.49146270751953,123.33000183105469,33.11195373535156,123.91000366210938,33.19734191894531,3941500,18054388
2016-08-10,100.10848999023438,24.945838928222656,123.36000061035156,33.330169677734375,123.77999877929688,33.37760925292969,123.23999786376953,33.12144088745117,123.58999633789062,33.36812210083008,4333500,14887328
2016-08-11,100.44121551513672,24.960039138793945,123.7699966430664,33.34914779663086,124.13999938964844,33.47248458862305,123.47000122070312,33.30170822143555,123.8499984741211,33.330169677734375,4052000,14106841
2016-08-12,99.99488067626953,24.839317321777344,123.22000122070312,33.1878547668457,123.7699966430664,33.311195373535156,122.94999694824219,32.96963882446289,123.47000122070312,33.28273010253906,4234800,15840777
2016-08-15,99.25639343261719,24.9316349029541,122.30999755859375,33.311195373535156,123.2699966430664,33.36812210083008,122.27999877929688,33.14041519165039,123.12000274658203,33.254268646240234,6469500,13021116
2016-08-16,97.64958953857422,24.704404830932617,120.33000183105469,33.007591247558594,122.31999969482422,33.28273010253906,120.05999755859375,32.98861312866211,122.11000061035156,33.149906158447266,11289100,15944174
2016-08-17,98.44487762451172,24.95293617248535,121.30999755859375,33.339656829833984,121.33000183105469,33.34914779663086,119.8499984741211,32.96963882446289,120.5,32.96963882446289,10442800,17961109
2016-08-18,97.96610260009766,24.988441467285156,120.72000122070312,33.3870964050293,121.38999938964844,33.54838562011719,119.9000015258789,33.19734191894531,121.16999816894531,33.339656829833984,8728000,17002390
2016-08-19,97.96610260009766,24.839317321777344,119.91999816894531,33.1878547668457,119.98999786376953,33.320682525634766,119.31999969482422,33.04553985595703,119.91000366210938,33.263755798339844,7798300,20624777
2016-08-22,97.3207015991211,24.73990249633789,119.12999725341797,33.05502700805664,119.9000015258789,33.47248458862305,118.94999694824219,32.9791259765625,119.9000015258789,33.0170783996582,6544900,27448690
